category,unit,type,year,country,value
Renewables,Billion Kwh,Generation,1982,Other,969.0477000000001
Renewables,Billion Kwh,Generation,1983,Other,1004.7464
Renewables,Billion Kwh,Generation,1984,Other,1071.9811
Renewables,Billion Kwh,Generation,1985,Other,1129.2184
Renewables,Billion Kwh,Generation,1986,Other,1177.7023
Renewables,Billion Kwh,Generation,1987,Other,1188.8808
Renewables,Billion Kwh,Generation,1988,Other,1242.6153
Renewables,Billion Kwh,Generation,1989,Other,1247.2724500000004
Renewables,Billion Kwh,Generation,1990,Other,1293.3864350000006
Renewables,Billion Kwh,Generation,1991,Other,1339.2481570000004
Renewables,Billion Kwh,Generation,1992,Other,1349.020715
Renewables,Billion Kwh,Generation,1993,Other,1411.0432990000002
Renewables,Billion Kwh,Generation,1994,Other,1436.7868830000007
Renewables,Billion Kwh,Generation,1995,Other,1474.8463340000003
Renewables,Billion Kwh,Generation,1996,Other,1492.3731850000001
Renewables,Billion Kwh,Generation,1997,Other,1521.244199
Renewables,Billion Kwh,Generation,1998,Other,1534.196437
Renewables,Billion Kwh,Generation,1999,Other,1572.1365200000007
Renewables,Billion Kwh,Generation,2000,Other,1621.1727600000002
Renewables,Billion Kwh,Generation,2001,Other,1581.088154
Renewables,Billion Kwh,Generation,2002,Other,1611.9625230000001
Renewables,Billion Kwh,Generation,2003,Other,1658.0369134830003
Renewables,Billion Kwh,Generation,2004,Other,1735.2889358742004
Renewables,Billion Kwh,Generation,2005,Other,1847.212922783
Renewables,Billion Kwh,Generation,2006,Other,1913.1481044830005
Renewables,Billion Kwh,Generation,2007,Other,1954.3349331230004
Renewables,Billion Kwh,Generation,2008,Other,1957.5842069999999
Renewables,Billion Kwh,Generation,2009,Other,1985.576575
Renewables,Billion Kwh,Generation,2010,Other,2053.8217900000013
Renewables,Billion Kwh,Generation,2011,Other,2178.6670500000014
Renewables,Billion Kwh,Generation,2012,Other,2181.7268000000004
Renewables,Billion Kwh,Generation,2013,Other,2287.4435
Renewables,Billion Kwh,Generation,2014,Other,2325.5877
Renewables,Billion Kwh,Generation,2015,Other,2335.1731999999993
Renewables,Billion Kwh,Generation,2016,Other,2504.346
Renewables,Billion Kwh,Generation,2017,Other,0
Renewables,Million Kw,Capacity,1980,Other,223.73473
Renewables,Million Kw,Capacity,1981,Other,235.23072999999997
Renewables,Million Kw,Capacity,1982,Other,245.70372999999995
Renewables,Million Kw,Capacity,1983,Other,254.0557299999999
Renewables,Million Kw,Capacity,1984,Other,267.8097300000001
Renewables,Million Kw,Capacity,1985,Other,278.20117000000005
Renewables,Million Kw,Capacity,1986,Other,287.8105500000001
Renewables,Million Kw,Capacity,1987,Other,298.64427000000006
Renewables,Million Kw,Capacity,1988,Other,306.47574000000014
Renewables,Million Kw,Capacity,1989,Other,311.08315999999996
Renewables,Million Kw,Capacity,1990,Other,316.6430399999999
Renewables,Million Kw,Capacity,1991,Other,255.73753999999994
Renewables,Million Kw,Capacity,1992,Other,326.78879000000006
Renewables,Million Kw,Capacity,1993,Other,331.74470999999994
Renewables,Million Kw,Capacity,1994,Other,339.1804000000001
Renewables,Million Kw,Capacity,1995,Other,345.3152000000001
Renewables,Million Kw,Capacity,1996,Other,353.07919999999984
Renewables,Million Kw,Capacity,1997,Other,358.8917999999999
Renewables,Million Kw,Capacity,1998,Other,363.1837
Renewables,Million Kw,Capacity,1999,Other,369.10199999999986
Renewables,Million Kw,Capacity,2000,Other,391.59007
Renewables,Million Kw,Capacity,2001,Other,399.81301999999994
Renewables,Million Kw,Capacity,2002,Other,407.49153999999993
Renewables,Million Kw,Capacity,2003,Other,420.6511100000002
Renewables,Million Kw,Capacity,2004,Other,431.93649
Renewables,Million Kw,Capacity,2005,Other,444.3741800000001
Renewables,Million Kw,Capacity,2006,Other,459.0226399999999
Renewables,Million Kw,Capacity,2007,Other,472.07212
Renewables,Million Kw,Capacity,2008,Other,483.4069600000002
Renewables,Million Kw,Capacity,2009,Other,500.0051699999999
Renewables,Million Kw,Capacity,2010,Other,520.8806299999999
Renewables,Million Kw,Capacity,2011,Other,540.82676
Renewables,Million Kw,Capacity,2012,Other,564.5693899999997
Renewables,Million Kw,Capacity,2013,Other,595.3063
Renewables,Million Kw,Capacity,2014,Other,637.5122999999999
Renewables,Million Kw,Capacity,2015,Other,684.3521000000001
Renewables,Million Kw,Capacity,2016,Other,734.8525999999997
Renewables,Million Kw,Capacity,2017,Other,0
Solar,Billion Kwh,Generation,1980,Other,0
Solar,Billion Kwh,Generation,1981,Other,0
Solar,Billion Kwh,Generation,1982,Other,0
Solar,Billion Kwh,Generation,1983,Other,5e-5
Solar,Billion Kwh,Generation,1984,Other,4.99999999999997e-5
Solar,Billion Kwh,Generation,1985,Other,4.999999999999796e-5
Solar,Billion Kwh,Generation,1986,Other,0.001099999999999995
Solar,Billion Kwh,Generation,1987,Other,0.0011000000000000003
Solar,Billion Kwh,Generation,1988,Other,0.0010999999999999985
Solar,Billion Kwh,Generation,1989,Other,0.0010999999999999899
Solar,Billion Kwh,Generation,1990,Other,0.0031000000000001027
Solar,Billion Kwh,Generation,1991,Other,0.0040999999999999925
Solar,Billion Kwh,Generation,1992,Other,0.03759999999999997
Solar,Billion Kwh,Generation,1993,Other,0.04519999999999991
Solar,Billion Kwh,Generation,1994,Other,0.05619999999999992
Solar,Billion Kwh,Generation,1995,Other,0.07429999999999992
Solar,Billion Kwh,Generation,1996,Other,0.10330000000000006
Solar,Billion Kwh,Generation,1997,Other,0.14244000000000023
Solar,Billion Kwh,Generation,1998,Other,0.1967500000000001
Solar,Billion Kwh,Generation,1999,Other,0.28590000000000004
Solar,Billion Kwh,Generation,2000,Other,0.4334500000000002
Solar,Billion Kwh,Generation,2001,Other,0.5781499999999997
Solar,Billion Kwh,Generation,2002,Other,0.8082499999999998
Solar,Billion Kwh,Generation,2003,Other,1.0585499999999999
Solar,Billion Kwh,Generation,2004,Other,1.35302
Solar,Billion Kwh,Generation,2005,Other,1.7044799999999996
Solar,Billion Kwh,Generation,2006,Other,2.0558099999999992
Solar,Billion Kwh,Generation,2007,Other,2.42852
Solar,Billion Kwh,Generation,2008,Other,2.930220000000001
Solar,Billion Kwh,Generation,2009,Other,3.9248200000000013
Solar,Billion Kwh,Generation,2010,Other,5.867289999999995
Solar,Billion Kwh,Generation,2011,Other,9.948190000000004
Solar,Billion Kwh,Generation,2012,Other,16.10600000000001
Solar,Billion Kwh,Generation,2013,Other,28.498599999999982
Solar,Billion Kwh,Generation,2014,Other,45.83270000000003
Solar,Billion Kwh,Generation,2015,Other,70.92929999999997
Solar,Billion Kwh,Generation,2016,Other,101.11079999999998
Solar,Billion Kwh,Generation,2017,Other,0
Solar,Million Kw,Capacity,1980,Other,0
Solar,Million Kw,Capacity,1981,Other,0
Solar,Million Kw,Capacity,1982,Other,0
Solar,Million Kw,Capacity,1983,Other,0
Solar,Million Kw,Capacity,1984,Other,0
Solar,Million Kw,Capacity,1985,Other,0
Solar,Million Kw,Capacity,1986,Other,0
Solar,Million Kw,Capacity,1987,Other,0
Solar,Million Kw,Capacity,1988,Other,0
Solar,Million Kw,Capacity,1989,Other,0
Solar,Million Kw,Capacity,1990,Other,0
Solar,Million Kw,Capacity,1991,Other,0
Solar,Million Kw,Capacity,1992,Other,0
Solar,Million Kw,Capacity,1993,Other,0
Solar,Million Kw,Capacity,1994,Other,0
Solar,Million Kw,Capacity,1995,Other,0
Solar,Million Kw,Capacity,1996,Other,0
Solar,Million Kw,Capacity,1997,Other,0
Solar,Million Kw,Capacity,1998,Other,0
Solar,Million Kw,Capacity,1999,Other,0
Solar,Million Kw,Capacity,2000,Other,0.3991999999999999
Solar,Million Kw,Capacity,2001,Other,0.5348999999999998
Solar,Million Kw,Capacity,2002,Other,0.7331999999999999
Solar,Million Kw,Capacity,2003,Other,0.9728999999999999
Solar,Million Kw,Capacity,2004,Other,1.2685
Solar,Million Kw,Capacity,2005,Other,1.6118999999999994
Solar,Million Kw,Capacity,2006,Other,1.970000000000001
Solar,Million Kw,Capacity,2007,Other,2.2794999999999996
Solar,Million Kw,Capacity,2008,Other,2.8461000000000003
Solar,Million Kw,Capacity,2009,Other,3.7382
Solar,Million Kw,Capacity,2010,Other,5.6347000000000005
Solar,Million Kw,Capacity,2011,Other,9.413699999999997
Solar,Million Kw,Capacity,2012,Other,14.1595
Solar,Million Kw,Capacity,2013,Other,25.46449999999999
Solar,Million Kw,Capacity,2014,Other,42.380300000000005
Solar,Million Kw,Capacity,2015,Other,59.901399999999995
Solar,Million Kw,Capacity,2016,Other,78.96559999999992
Solar,Million Kw,Capacity,2017,Other,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1980,Other,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1981,Other,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1982,Other,0
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1983,Other,4.999999999999449e-5
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1984,Other,0.008049999999999922
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1985,Other,0.02004999999999993
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1986,Other,0.031099999999999836
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1987,Other,0.031099999999999885
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1988,Other,0.021100000000000056
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1989,Other,0.031100000000000072
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1990,Other,0.03309999999999991
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1991,Other,0.03410000000000002
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1992,Other,0.06759999999999994
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1993,Other,0.07520000000000016
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1994,Other,0.08620000000000017
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1995,Other,0.10430000000000017
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1996,Other,0.13329999999999997
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1997,Other,0.17243999999999982
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1998,Other,0.22675000000000012
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,1999,Other,0.3159000000000003
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2000,Other,0.46345000000000003
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2001,Other,0.60815
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2002,Other,0.8382499999999998
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2003,Other,1.08855
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2004,Other,1.3830200000000001
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2005,Other,26.35548
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2006,Other,27.841809999999995
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2007,Other,26.905520000000003
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2008,Other,25.130219999999998
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2009,Other,26.221819999999997
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2010,Other,29.76729
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2011,Other,33.978190000000005
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2012,Other,39.650999999999996
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2013,Other,53.16759999999998
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2014,Other,70.11070000000002
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2015,Other,94.58029999999997
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2016,Other,125.1608
"Solar, Tide, Wave, Fuel Cell",Billion Kwh,Generation,2017,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1980,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1981,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1982,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1983,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1984,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1985,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1986,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1987,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1988,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1989,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1990,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1991,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1992,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1993,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1994,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1995,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1996,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1997,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1998,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,1999,Other,0
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2000,Other,0.41959999999999986
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2001,Other,0.5553000000000001
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2002,Other,0.7726
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2003,Other,1.0123
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2004,Other,1.3078999999999996
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2005,Other,1.6542999999999988
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2006,Other,2.0124
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2007,Other,2.3245000000000013
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2008,Other,2.8910999999999984
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2009,Other,3.8022
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2010,Other,5.714699999999992
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2011,Other,9.517700000000017
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2012,Other,14.288600000000008
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2013,Other,25.895599999999977
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2014,Other,42.854399999999984
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2015,Other,60.390900000000016
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2016,Other,79.48109999999994
"Solar, Tide, Wave, Fuel Cell",Million Kw,Capacity,2017,Other,0
Tide and Wave,Billion Kwh,Generation,1980,Other,0
Tide and Wave,Billion Kwh,Generation,1981,Other,0
Tide and Wave,Billion Kwh,Generation,1982,Other,0
Tide and Wave,Billion Kwh,Generation,1983,Other,0
Tide and Wave,Billion Kwh,Generation,1984,Other,0.008000000000000007
Tide and Wave,Billion Kwh,Generation,1985,Other,0.019999999999999907
Tide and Wave,Billion Kwh,Generation,1986,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1987,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,1988,Other,0.020000000000000018
Tide and Wave,Billion Kwh,Generation,1989,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,1990,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1991,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,1992,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1993,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1994,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1995,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1996,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,1997,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,1998,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,1999,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,2000,Other,0.029999999999999916
Tide and Wave,Billion Kwh,Generation,2001,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,2002,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,2003,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,2004,Other,0.030000000000000027
Tide and Wave,Billion Kwh,Generation,2005,Other,24.651
Tide and Wave,Billion Kwh,Generation,2006,Other,25.786
Tide and Wave,Billion Kwh,Generation,2007,Other,24.477000000000004
Tide and Wave,Billion Kwh,Generation,2008,Other,22.199999999999996
Tide and Wave,Billion Kwh,Generation,2009,Other,22.297
Tide and Wave,Billion Kwh,Generation,2010,Other,23.9
Tide and Wave,Billion Kwh,Generation,2011,Other,24.03
Tide and Wave,Billion Kwh,Generation,2012,Other,23.544999999999998
Tide and Wave,Billion Kwh,Generation,2013,Other,24.669
Tide and Wave,Billion Kwh,Generation,2014,Other,24.278
Tide and Wave,Billion Kwh,Generation,2015,Other,23.651000000000003
Tide and Wave,Billion Kwh,Generation,2016,Other,24.05
Tide and Wave,Billion Kwh,Generation,2017,Other,0
Tide and Wave,Million Kw,Capacity,1980,Other,0
Tide and Wave,Million Kw,Capacity,1981,Other,0
Tide and Wave,Million Kw,Capacity,1982,Other,0
Tide and Wave,Million Kw,Capacity,1983,Other,0
Tide and Wave,Million Kw,Capacity,1984,Other,0
Tide and Wave,Million Kw,Capacity,1985,Other,0
Tide and Wave,Million Kw,Capacity,1986,Other,0
Tide and Wave,Million Kw,Capacity,1987,Other,0
Tide and Wave,Million Kw,Capacity,1988,Other,0
Tide and Wave,Million Kw,Capacity,1989,Other,0
Tide and Wave,Million Kw,Capacity,1990,Other,0
Tide and Wave,Million Kw,Capacity,1991,Other,0
Tide and Wave,Million Kw,Capacity,1992,Other,0
Tide and Wave,Million Kw,Capacity,1993,Other,0
Tide and Wave,Million Kw,Capacity,1994,Other,0
Tide and Wave,Million Kw,Capacity,1995,Other,0
Tide and Wave,Million Kw,Capacity,1996,Other,0
Tide and Wave,Million Kw,Capacity,1997,Other,0
Tide and Wave,Million Kw,Capacity,1998,Other,0
Tide and Wave,Million Kw,Capacity,1999,Other,0
Tide and Wave,Million Kw,Capacity,2000,Other,0.020399999999999974
Tide and Wave,Million Kw,Capacity,2001,Other,0.02040000000000003
Tide and Wave,Million Kw,Capacity,2002,Other,0.03939999999999999
Tide and Wave,Million Kw,Capacity,2003,Other,0.0394000000000001
Tide and Wave,Million Kw,Capacity,2004,Other,0.03939999999999999
Tide and Wave,Million Kw,Capacity,2005,Other,0.04239999999999977
Tide and Wave,Million Kw,Capacity,2006,Other,0.04239999999999977
Tide and Wave,Million Kw,Capacity,2007,Other,0.04500000000000015
Tide and Wave,Million Kw,Capacity,2008,Other,0.04500000000000015
Tide and Wave,Million Kw,Capacity,2009,Other,0.06400000000000006
Tide and Wave,Million Kw,Capacity,2010,Other,0.07999999999999985
Tide and Wave,Million Kw,Capacity,2011,Other,0.10399999999999987
Tide and Wave,Million Kw,Capacity,2012,Other,0.12910000000000021
Tide and Wave,Million Kw,Capacity,2013,Other,0.43110000000000004
Tide and Wave,Million Kw,Capacity,2014,Other,0.47409999999999997
Tide and Wave,Million Kw,Capacity,2015,Other,0.48950000000000005
Tide and Wave,Million Kw,Capacity,2016,Other,0.5154999999999998
